id_produit,nom_produit,id_alternative,nom_alternative,relation_prix,ecart_prix_pct,prix_produit_ht,prix_alternative_ht,meme_sous_categorie,meme_regime_alcool,meme_producteur,meme_region_documentee,ecart_noblesse,critere_de_rapprochement
PROD-0300,Calvados Arrangé Fraise Poivre de Sichuan 70 cl,PROD-0296,Calvados Arrangé Pomme Vanille 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0300,Calvados Arrangé Fraise Poivre de Sichuan 70 cl,PROD-0298,Calvados Arrangé Banane Vanille 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0300,Calvados Arrangé Fraise Poivre de Sichuan 70 cl,PROD-0301,Calvados Arrangé Epices de Noël Clémentine 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0300,Calvados Arrangé Fraise Poivre de Sichuan 70 cl,PROD-0302,Calvados Arrangé Pomme Menthe 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0300,Calvados Arrangé Fraise Poivre de Sichuan 70 cl,PROD-0304,Calvados Arrangé Framboise Basilic,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0301,Calvados Arrangé Epices de Noël Clémentine 70 cl,PROD-0296,Calvados Arrangé Pomme Vanille 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0301,Calvados Arrangé Epices de Noël Clémentine 70 cl,PROD-0298,Calvados Arrangé Banane Vanille 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0301,Calvados Arrangé Epices de Noël Clémentine 70 cl,PROD-0300,Calvados Arrangé Fraise Poivre de Sichuan 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0301,Calvados Arrangé Epices de Noël Clémentine 70 cl,PROD-0302,Calvados Arrangé Pomme Menthe 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0301,Calvados Arrangé Epices de Noël Clémentine 70 cl,PROD-0304,Calvados Arrangé Framboise Basilic,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0302,Calvados Arrangé Pomme Menthe 70 cl,PROD-0296,Calvados Arrangé Pomme Vanille 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0302,Calvados Arrangé Pomme Menthe 70 cl,PROD-0298,Calvados Arrangé Banane Vanille 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0302,Calvados Arrangé Pomme Menthe 70 cl,PROD-0300,Calvados Arrangé Fraise Poivre de Sichuan 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0302,Calvados Arrangé Pomme Menthe 70 cl,PROD-0301,Calvados Arrangé Epices de Noël Clémentine 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0302,Calvados Arrangé Pomme Menthe 70 cl,PROD-0304,Calvados Arrangé Framboise Basilic,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0303,Calvados Arrangé Ananas Caramel fleur de sel 70 cl,PROD-0299,Calvados Arrangé Pomme Caramel 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0304,Calvados Arrangé Framboise Basilic,PROD-0296,Calvados Arrangé Pomme Vanille 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0304,Calvados Arrangé Framboise Basilic,PROD-0298,Calvados Arrangé Banane Vanille 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0304,Calvados Arrangé Framboise Basilic,PROD-0300,Calvados Arrangé Fraise Poivre de Sichuan 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0304,Calvados Arrangé Framboise Basilic,PROD-0301,Calvados Arrangé Epices de Noël Clémentine 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0304,Calvados Arrangé Framboise Basilic,PROD-0302,Calvados Arrangé Pomme Menthe 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0305,Calvados Arrangé Bergamote Noix de cajou,PROD-0296,Calvados Arrangé Pomme Vanille 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0305,Calvados Arrangé Bergamote Noix de cajou,PROD-0298,Calvados Arrangé Banane Vanille 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0305,Calvados Arrangé Bergamote Noix de cajou,PROD-0300,Calvados Arrangé Fraise Poivre de Sichuan 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0305,Calvados Arrangé Bergamote Noix de cajou,PROD-0301,Calvados Arrangé Epices de Noël Clémentine 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0305,Calvados Arrangé Bergamote Noix de cajou,PROD-0302,Calvados Arrangé Pomme Menthe 70 cl,PRIX_EQUIVALENT,0.0,20.9,20.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0308,Calvados Arrangé Pomme Vanille 20 cl,PROD-0310,Calvados Arrangé Banane Vanille 20 cl,PRIX_EQUIVALENT,0.0,9.1,9.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0308,Calvados Arrangé Pomme Vanille 20 cl,PROD-0341,BLANCHE d'alambic bio 20 cl,PRIX_INFERIEUR,-3.8,9.1,8.75,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0308,Calvados Arrangé Pomme Vanille 20 cl,PROD-0338,Calvados VS 2 ans 20 cl,PRIX_SUPERIEUR,5.2,9.1,9.57,OUI,OUI,NON,NON,1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0308,Calvados Arrangé Pomme Vanille 20 cl,PROD-0334,Calvados AOC-VSOP vielle réserve 4 ans 20 cl,PRIX_SUPERIEUR,24.5,9.1,11.33,OUI,OUI,NON,NON,1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0308,Calvados Arrangé Pomme Vanille 20 cl,PROD-0695,CALVADOS - HORS D'ÂGE,PRIX_SUPERIEUR,26.7,9.1,11.53,OUI,OUI,NON,NON,1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0310,Calvados Arrangé Banane Vanille 20 cl,PROD-0308,Calvados Arrangé Pomme Vanille 20 cl,PRIX_EQUIVALENT,0.0,9.1,9.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0310,Calvados Arrangé Banane Vanille 20 cl,PROD-0341,BLANCHE d'alambic bio 20 cl,PRIX_INFERIEUR,-3.8,9.1,8.75,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0310,Calvados Arrangé Banane Vanille 20 cl,PROD-0338,Calvados VS 2 ans 20 cl,PRIX_SUPERIEUR,5.2,9.1,9.57,OUI,OUI,NON,NON,1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0310,Calvados Arrangé Banane Vanille 20 cl,PROD-0334,Calvados AOC-VSOP vielle réserve 4 ans 20 cl,PRIX_SUPERIEUR,24.5,9.1,11.33,OUI,OUI,NON,NON,1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0310,Calvados Arrangé Banane Vanille 20 cl,PROD-0695,CALVADOS - HORS D'ÂGE,PRIX_SUPERIEUR,26.7,9.1,11.53,OUI,OUI,NON,NON,1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0312,Cidre bio Cotentin AOC brut  75 cl,PROD-0662,Cidre Tonique,PRIX_INFERIEUR,-2.6,4.62,4.5,OUI,OUI,NON,OUI,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0312,Cidre bio Cotentin AOC brut  75 cl,PROD-0663,Cidre Sauvage,PRIX_INFERIEUR,-4.8,4.62,4.4,OUI,OUI,NON,OUI,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0312,Cidre bio Cotentin AOC brut  75 cl,PROD-0354,Cidre Cotentin demi-sec 75 cl,PRIX_INFERIEUR,-6.5,4.62,4.32,OUI,OUI,NON,NON,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0312,Cidre bio Cotentin AOC brut  75 cl,PROD-0316,Cidre bio cuvée gourmande demi sec 75 cl,PRIX_INFERIEUR,-7.1,4.62,4.29,OUI,OUI,OUI,NON,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0312,Cidre bio Cotentin AOC brut  75 cl,PROD-0314,Grande cuvée Cotentin AOC extra brut 2018-2019 75 cl,PRIX_SUPERIEUR,14.3,4.62,5.28,OUI,OUI,OUI,OUI,1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0313,Cidre bio Cotentin AOC brut 2018 et 2019 150 cl,PROD-0320,Cidre bio micro cuvée N°3 cidre fermenté barriques de vin,PRIX_EQUIVALENT,-1.1,10.34,10.23,OUI,OUI,OUI,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0313,Cidre bio Cotentin AOC brut 2018 et 2019 150 cl,PROD-0315,Cidre bio Cotentin AOC extra brut 2018 puis 2019 150 cl,PRIX_SUPERIEUR,12.8,10.34,11.66,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0313,Cidre bio Cotentin AOC brut 2018 et 2019 150 cl,PROD-0319,Cidre bio micro cuvée N°2 cidre dégorgé 75 cl 2020,PRIX_INFERIEUR,-19.1,10.34,8.36,OUI,OUI,OUI,NON,-2,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0313,Cidre bio Cotentin AOC brut 2018 et 2019 150 cl,PROD-0351,Cidre Cotentin extra brut selection 75 cl,PRIX_INFERIEUR,-26.5,10.34,7.6,OUI,OUI,NON,NON,-2,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0313,Cidre bio Cotentin AOC brut 2018 et 2019 150 cl,PROD-0317,Cidre bio micro cuvée N°1 vieilli fût chêne75 cl 2021,PRIX_INFERIEUR,-27.7,10.34,7.48,OUI,OUI,OUI,NON,-2,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0314,Grande cuvée Cotentin AOC extra brut 2018-2019 75 cl,PROD-0312,Cidre bio Cotentin AOC brut  75 cl,PRIX_INFERIEUR,-12.5,5.28,4.62,OUI,OUI,OUI,OUI,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0314,Grande cuvée Cotentin AOC extra brut 2018-2019 75 cl,PROD-0662,Cidre Tonique,PRIX_INFERIEUR,-14.8,5.28,4.5,OUI,OUI,NON,OUI,-2,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0314,Grande cuvée Cotentin AOC extra brut 2018-2019 75 cl,PROD-0663,Cidre Sauvage,PRIX_INFERIEUR,-16.7,5.28,4.4,OUI,OUI,NON,OUI,-2,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0314,Grande cuvée Cotentin AOC extra brut 2018-2019 75 cl,PROD-0354,Cidre Cotentin demi-sec 75 cl,PRIX_INFERIEUR,-18.2,5.28,4.32,OUI,OUI,NON,NON,-2,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0314,Grande cuvée Cotentin AOC extra brut 2018-2019 75 cl,PROD-0316,Cidre bio cuvée gourmande demi sec 75 cl,PRIX_INFERIEUR,-18.8,5.28,4.29,OUI,OUI,OUI,NON,-2,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0315,Cidre bio Cotentin AOC extra brut 2018 puis 2019 150 cl,PROD-0313,Cidre bio Cotentin AOC brut 2018 et 2019 150 cl,PRIX_INFERIEUR,-11.3,11.66,10.34,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0315,Cidre bio Cotentin AOC extra brut 2018 puis 2019 150 cl,PROD-0320,Cidre bio micro cuvée N°3 cidre fermenté barriques de vin,PRIX_INFERIEUR,-12.3,11.66,10.23,OUI,OUI,OUI,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0315,Cidre bio Cotentin AOC extra brut 2018 puis 2019 150 cl,PROD-0319,Cidre bio micro cuvée N°2 cidre dégorgé 75 cl 2020,PRIX_INFERIEUR,-28.3,11.66,8.36,OUI,OUI,OUI,NON,-2,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0315,Cidre bio Cotentin AOC extra brut 2018 puis 2019 150 cl,PROD-0351,Cidre Cotentin extra brut selection 75 cl,PRIX_INFERIEUR,-34.8,11.66,7.6,OUI,OUI,NON,NON,-2,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0315,Cidre bio Cotentin AOC extra brut 2018 puis 2019 150 cl,PROD-0317,Cidre bio micro cuvée N°1 vieilli fût chêne75 cl 2021,PRIX_INFERIEUR,-35.8,11.66,7.48,OUI,OUI,OUI,NON,-2,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0316,Cidre bio cuvée gourmande demi sec 75 cl,PROD-0354,Cidre Cotentin demi-sec 75 cl,PRIX_EQUIVALENT,0.7,4.29,4.32,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0316,Cidre bio cuvée gourmande demi sec 75 cl,PROD-0663,Cidre Sauvage,PRIX_SUPERIEUR,2.6,4.29,4.4,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0316,Cidre bio cuvée gourmande demi sec 75 cl,PROD-0662,Cidre Tonique,PRIX_SUPERIEUR,4.9,4.29,4.5,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0316,Cidre bio cuvée gourmande demi sec 75 cl,PROD-0312,Cidre bio Cotentin AOC brut  75 cl,PRIX_SUPERIEUR,7.7,4.29,4.62,OUI,OUI,OUI,NON,1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0316,Cidre bio cuvée gourmande demi sec 75 cl,PROD-0324,Amour d'Hérout brut 75 cl cidre IGP,PRIX_INFERIEUR,-10.3,4.29,3.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0317,Cidre bio micro cuvée N°1 vieilli fût chêne75 cl 2021,PROD-0351,Cidre Cotentin extra brut selection 75 cl,PRIX_EQUIVALENT,1.6,7.48,7.6,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0317,Cidre bio micro cuvée N°1 vieilli fût chêne75 cl 2021,PROD-0321,Cidre bio micro cuvée N°4 Variétés acidulées,PRIX_INFERIEUR,-4.4,7.48,7.15,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0317,Cidre bio micro cuvée N°1 vieilli fût chêne75 cl 2021,PROD-0322,Cidre bio micro cuvée N°5 assemblage 50% amer 50% acidulé,PRIX_INFERIEUR,-4.4,7.48,7.15,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0317,Cidre bio micro cuvée N°1 vieilli fût chêne75 cl 2021,PROD-0319,Cidre bio micro cuvée N°2 cidre dégorgé 75 cl 2020,PRIX_SUPERIEUR,11.8,7.48,8.36,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0317,Cidre bio micro cuvée N°1 vieilli fût chêne75 cl 2021,PROD-0314,Grande cuvée Cotentin AOC extra brut 2018-2019 75 cl,PRIX_INFERIEUR,-29.4,7.48,5.28,OUI,OUI,OUI,NON,1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0318,Cidre bio micro cuvée N°1 vieilli fût chêne150 cl 2019,PROD-0315,Cidre bio Cotentin AOC extra brut 2018 puis 2019 150 cl,PRIX_INFERIEUR,-27.4,16.06,11.66,OUI,OUI,OUI,NON,1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0318,Cidre bio micro cuvée N°1 vieilli fût chêne150 cl 2019,PROD-0313,Cidre bio Cotentin AOC brut 2018 et 2019 150 cl,PRIX_INFERIEUR,-35.6,16.06,10.34,OUI,OUI,OUI,NON,1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0318,Cidre bio micro cuvée N°1 vieilli fût chêne150 cl 2019,PROD-0320,Cidre bio micro cuvée N°3 cidre fermenté barriques de vin,PRIX_INFERIEUR,-36.3,16.06,10.23,OUI,OUI,OUI,OUI,1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0319,Cidre bio micro cuvée N°2 cidre dégorgé 75 cl 2020,PROD-0351,Cidre Cotentin extra brut selection 75 cl,PRIX_INFERIEUR,-9.1,8.36,7.6,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0319,Cidre bio micro cuvée N°2 cidre dégorgé 75 cl 2020,PROD-0317,Cidre bio micro cuvée N°1 vieilli fût chêne75 cl 2021,PRIX_INFERIEUR,-10.5,8.36,7.48,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0319,Cidre bio micro cuvée N°2 cidre dégorgé 75 cl 2020,PROD-0321,Cidre bio micro cuvée N°4 Variétés acidulées,PRIX_INFERIEUR,-14.5,8.36,7.15,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0319,Cidre bio micro cuvée N°2 cidre dégorgé 75 cl 2020,PROD-0322,Cidre bio micro cuvée N°5 assemblage 50% amer 50% acidulé,PRIX_INFERIEUR,-14.5,8.36,7.15,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0319,Cidre bio micro cuvée N°2 cidre dégorgé 75 cl 2020,PROD-0320,Cidre bio micro cuvée N°3 cidre fermenté barriques de vin,PRIX_SUPERIEUR,22.4,8.36,10.23,OUI,OUI,OUI,OUI,2,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0320,Cidre bio micro cuvée N°3 cidre fermenté barriques de vin,PROD-0313,Cidre bio Cotentin AOC brut 2018 et 2019 150 cl,PRIX_EQUIVALENT,1.1,10.23,10.34,OUI,OUI,OUI,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0320,Cidre bio micro cuvée N°3 cidre fermenté barriques de vin,PROD-0315,Cidre bio Cotentin AOC extra brut 2018 puis 2019 150 cl,PRIX_SUPERIEUR,14.0,10.23,11.66,OUI,OUI,OUI,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0320,Cidre bio micro cuvée N°3 cidre fermenté barriques de vin,PROD-0319,Cidre bio micro cuvée N°2 cidre dégorgé 75 cl 2020,PRIX_INFERIEUR,-18.3,10.23,8.36,OUI,OUI,OUI,OUI,-2,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0320,Cidre bio micro cuvée N°3 cidre fermenté barriques de vin,PROD-0351,Cidre Cotentin extra brut selection 75 cl,PRIX_INFERIEUR,-25.7,10.23,7.6,OUI,OUI,NON,NON,-2,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0320,Cidre bio micro cuvée N°3 cidre fermenté barriques de vin,PROD-0317,Cidre bio micro cuvée N°1 vieilli fût chêne75 cl 2021,PRIX_INFERIEUR,-26.9,10.23,7.48,OUI,OUI,OUI,OUI,-2,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0321,Cidre bio micro cuvée N°4 Variétés acidulées,PROD-0322,Cidre bio micro cuvée N°5 assemblage 50% amer 50% acidulé,PRIX_EQUIVALENT,0.0,7.15,7.15,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0321,Cidre bio micro cuvée N°4 Variétés acidulées,PROD-0317,Cidre bio micro cuvée N°1 vieilli fût chêne75 cl 2021,PRIX_SUPERIEUR,4.6,7.15,7.48,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0321,Cidre bio micro cuvée N°4 Variétés acidulées,PROD-0351,Cidre Cotentin extra brut selection 75 cl,PRIX_SUPERIEUR,6.3,7.15,7.6,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0321,Cidre bio micro cuvée N°4 Variétés acidulées,PROD-0319,Cidre bio micro cuvée N°2 cidre dégorgé 75 cl 2020,PRIX_SUPERIEUR,16.9,7.15,8.36,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0321,Cidre bio micro cuvée N°4 Variétés acidulées,PROD-0314,Grande cuvée Cotentin AOC extra brut 2018-2019 75 cl,PRIX_INFERIEUR,-26.2,7.15,5.28,OUI,OUI,OUI,NON,1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0322,Cidre bio micro cuvée N°5 assemblage 50% amer 50% acidulé,PROD-0321,Cidre bio micro cuvée N°4 Variétés acidulées,PRIX_EQUIVALENT,0.0,7.15,7.15,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0322,Cidre bio micro cuvée N°5 assemblage 50% amer 50% acidulé,PROD-0317,Cidre bio micro cuvée N°1 vieilli fût chêne75 cl 2021,PRIX_SUPERIEUR,4.6,7.15,7.48,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0322,Cidre bio micro cuvée N°5 assemblage 50% amer 50% acidulé,PROD-0351,Cidre Cotentin extra brut selection 75 cl,PRIX_SUPERIEUR,6.3,7.15,7.6,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0322,Cidre bio micro cuvée N°5 assemblage 50% amer 50% acidulé,PROD-0319,Cidre bio micro cuvée N°2 cidre dégorgé 75 cl 2020,PRIX_SUPERIEUR,16.9,7.15,8.36,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0322,Cidre bio micro cuvée N°5 assemblage 50% amer 50% acidulé,PROD-0314,Grande cuvée Cotentin AOC extra brut 2018-2019 75 cl,PRIX_INFERIEUR,-26.2,7.15,5.28,OUI,OUI,OUI,NON,1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0323,Amour d'Hérout brut 33 cl cidre IGP,PROD-0325,Amour d'Hérout doux 33 cl cidre IGP,PRIX_EQUIVALENT,0.0,1.93,1.93,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0323,Amour d'Hérout brut 33 cl cidre IGP,PROD-0665,Cidre Fruité,PRIX_INFERIEUR,-9.3,1.93,1.75,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0323,Amour d'Hérout brut 33 cl cidre IGP,PROD-0666,Cidre Fraîcheur,PRIX_INFERIEUR,-9.3,1.93,1.75,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0323,Amour d'Hérout brut 33 cl cidre IGP,PROD-0667,Cidre Tonique,PRIX_INFERIEUR,-9.3,1.93,1.75,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0323,Amour d'Hérout brut 33 cl cidre IGP,PROD-0664,Terroir Chic,PRIX_INFERIEUR,-11.4,1.93,1.71,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0324,Amour d'Hérout brut 75 cl cidre IGP,PROD-0350,Cidre Cotentin extra brut 75 cl,PRIX_EQUIVALENT,-1.3,3.85,3.8,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0324,Amour d'Hérout brut 75 cl cidre IGP,PROD-0352,Cidre Cotentin brut 75 cl,PRIX_EQUIVALENT,-1.3,3.85,3.8,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0324,Amour d'Hérout brut 75 cl cidre IGP,PROD-0661,Cidre Fraîcheur,PRIX_INFERIEUR,-5.2,3.85,3.65,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0324,Amour d'Hérout brut 75 cl cidre IGP,PROD-0355,Cidre Cotentin doux 75 cl,PRIX_INFERIEUR,-6.5,3.85,3.6,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0324,Amour d'Hérout brut 75 cl cidre IGP,PROD-0316,Cidre bio cuvée gourmande demi sec 75 cl,PRIX_SUPERIEUR,11.4,3.85,4.29,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0325,Amour d'Hérout doux 33 cl cidre IGP,PROD-0323,Amour d'Hérout brut 33 cl cidre IGP,PRIX_EQUIVALENT,0.0,1.93,1.93,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
