id_produit,nom_produit,tag,origine_du_tag,statut
PROD-0585,VRAC BEURRE SALÉ ET CRÈME D’ISIGNY AOP,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0586,VRAC GOÛT TATIN,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0587,VRAC CHOCOLAT,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0588,VRAC NOISETTE,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0589,VRAC CAFÉ,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0590,VRAC CALVADOS,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0591,VRAC POMME,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0592,VRAC ASSORTIMENT TRADITION,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0593,VRAC ASSORTIMENT NORMANDIE,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0594,VRAC BEURRE DOUX D’ISIGNY AOP,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0595,VRAC CAFÉ,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0596,VRAC CHOCOLAT,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0597,VRAC NOISETTE,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0598,BOÎTE 2KG CRÈME D’ISIGNY AOP,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0598,BOÎTE 2KG CRÈME D’ISIGNY AOP,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0599,BOÎTE 2KG BEURRE SALÉ D’ISIGNY AOP,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0599,BOÎTE 2KG BEURRE SALÉ D’ISIGNY AOP,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0600,BOÎTE 2KG BEURRE DOUX D’ISIGNY AOP,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0600,BOÎTE 2KG BEURRE DOUX D’ISIGNY AOP,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0601,BOÎTE 2KG CALVADOS,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0601,BOÎTE 2KG CALVADOS,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0602,BOÎTE 2KG GOÛT TATIN,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0602,BOÎTE 2KG GOÛT TATIN,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0603,BOÎTE 2KG POMME,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0603,BOÎTE 2KG POMME,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0604,BOÎTE 2KG GOÛT CONFITURE DE LAIT,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0604,BOÎTE 2KG GOÛT CONFITURE DE LAIT,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0605,BOÎTE 2KG MENTHE,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0605,BOÎTE 2KG MENTHE,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0606,BOÎTE 2KG PRUNEAU,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0606,BOÎTE 2KG PRUNEAU,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0607,BOÎTE 2KG MARRON,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0607,BOÎTE 2KG MARRON,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0608,BOÎTE 2KG NOIX,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0608,BOÎTE 2KG NOIX,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0609,BOÎTE 2KG MIEL,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0609,BOÎTE 2KG MIEL,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0610,BOÎTE 2KG CHOCOLAT,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0610,BOÎTE 2KG CHOCOLAT,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0611,BOÎTE 2KG CAFÉ,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0611,BOÎTE 2KG CAFÉ,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0612,BOÎTE 2KG NOISETTE,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0612,BOÎTE 2KG NOISETTE,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0613,BOÎTE 2KG MYRTILLE,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0613,BOÎTE 2KG MYRTILLE,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0614,BOÎTE 2KG CASSIS,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0614,BOÎTE 2KG CASSIS,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0615,BOÎTE 2KG FRAISE,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0615,BOÎTE 2KG FRAISE,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0616,BOÎTE 2KG MIRABELLE,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0616,BOÎTE 2KG MIRABELLE,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0617,BOÎTE 2KG BEURRE SALÉ D’ISIGNY AOP,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0617,BOÎTE 2KG BEURRE SALÉ D’ISIGNY AOP,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0618,BOÎTE 2KG BEURRE DOUX D’ISIGNY AOP,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0618,BOÎTE 2KG BEURRE DOUX D’ISIGNY AOP,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0619,BOÎTE 2KG CAFÉ,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0619,BOÎTE 2KG CAFÉ,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0620,BOÎTE 2KG CHOCOLAT,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0620,BOÎTE 2KG CHOCOLAT,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0621,BOÎTE 2KG NOISETTE,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0621,BOÎTE 2KG NOISETTE,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0622,CARAMEL À TARTINER AU BEURRE SALÉ,FAIBLE_COUT_LOGISTIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0624,CARAMEL À TARTINER VANILLE,FAIBLE_COUT_LOGISTIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0625,CARAMEL À TARTINER SAVEUR NOISETTE,FAIBLE_COUT_LOGISTIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0626,CARAMEL À TARTINER CHOCOLAT,FAIBLE_COUT_LOGISTIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0627,CARAMEL À TARTINER CALVADOS,FAIBLE_COUT_LOGISTIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0628,ASSORTIMENT DE 5 MINI CARAMELS À TARTINER,FAIBLE_COUT_LOGISTIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0633,COULIS DE CARAMEL AU BEURRE SALÉ,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0633,COULIS DE CARAMEL AU BEURRE SALÉ,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0635,ÉCLATS DE CARAMEL CALIBRE 1.5/4MM,FAIBLE_COUT_LOGISTIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0637,ÉCLATS DE CARAMEL CALIBRE 4/8MM,FAIBLE_COUT_LOGISTIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0639,POUDRE DE CARAMEL,FAIBLE_COUT_LOGISTIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0640,CARAMEL CORSÉ AU BEURRE SALÉ,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0641,CARAMEL CORSÉ AU BEURRE SALÉ,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0641,CARAMEL CORSÉ AU BEURRE SALÉ,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0642,CARAMEL AU BEURRE SALÉ,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0643,CARAMEL AU BEURRE SALÉ,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0643,CARAMEL AU BEURRE SALÉ,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0645,POUDRE DE CARAMEL,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0645,POUDRE DE CARAMEL,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0646,POUDRE DE CARAMEL,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0648,"ÉCLATS DE CARAMEL 1,5/4 MM",PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0648,"ÉCLATS DE CARAMEL 1,5/4 MM",PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0649,"ÉCLATS DE CARAMEL 1,5/4 MM",PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0651,ÉCLATS DE CARAMEL 4/8 MM,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0651,ÉCLATS DE CARAMEL 4/8 MM,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0652,ÉCLATS DE CARAMEL 4/8 MM,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0653,CARAMELS FONDANTS BEURRE SALÉ À ENROBER,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0653,CARAMELS FONDANTS BEURRE SALÉ À ENROBER,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0654,DOYPACK POP CORN,FAIBLE_COUT_LOGISTIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0655,SACHET DE NOUGATS,FAIBLE_COUT_LOGISTIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0656,SUCETTES x100,PRODUIT_LOURD,Calculé à partir des données documentées,À VALIDER
PROD-0656,SUCETTES x100,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0657,PRÉSENTOIR POUR 100 SUCETTES,FAIBLE_COUT_LOGISTIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0658,COOKIES AUX ÉCLATS DE CARAMEL,FAIBLE_COUT_LOGISTIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0659,Cidre Corsé,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0660,Cidre Fruité,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0661,Cidre Fraîcheur,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0662,Cidre Tonique,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0663,Cidre Sauvage,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0664,Terroir Chic,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0665,Cidre Fruité,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0665,Cidre Fruité,NOUVEAUTE,Calculé à partir des données documentées,À VALIDER
PROD-0666,Cidre Fraîcheur,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0667,Cidre Tonique,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0668,Fût Corsé,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0668,Fût Corsé,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0669,Fût Fraicheur,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0669,Fût Fraicheur,NOUVEAUTE,Calculé à partir des données documentées,À VALIDER
PROD-0669,Fût Fraicheur,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0670,Poiré,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0671,Vinaigre de Cidre,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0672,Jus de pomme,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0673,Jus de pomme fraicheur,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0673,Jus de pomme fraicheur,NOUVEAUTE,Calculé à partir des données documentées,À VALIDER
PROD-0674,Jus pétillant,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0675,BIB Jus de pomme,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0675,BIB Jus de pomme,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0676,Pomme Amour,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0676,Pomme Amour,PRODUIT_FRAGILE,Calculé à partir des données documentées,À VALIDER
PROD-0677,Pomme Pétillant,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0677,Pomme Pétillant,PRODUIT_FRAGILE,Calculé à partir des données documentées,À VALIDER
PROD-0678,Pomme Basilic,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0678,Pomme Basilic,PRODUIT_FRAGILE,Calculé à partir des données documentées,À VALIDER
PROD-0679,Pomme Menthe,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0679,Pomme Menthe,PRODUIT_FRAGILE,Calculé à partir des données documentées,À VALIDER
PROD-0680,Pomme Framboise,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0680,Pomme Framboise,PRODUIT_FRAGILE,Calculé à partir des données documentées,À VALIDER
PROD-0681,Pomme Myrtille,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0681,Pomme Myrtille,PRODUIT_FRAGILE,Calculé à partir des données documentées,À VALIDER
PROD-0682,Pomme Rhubarbe,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0682,Pomme Rhubarbe,PRODUIT_FRAGILE,Calculé à partir des données documentées,À VALIDER
PROD-0683,Pomme Basilic,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0683,Pomme Basilic,NOUVEAUTE,Calculé à partir des données documentées,À VALIDER
PROD-0683,Pomme Basilic,PRODUIT_FRAGILE,Calculé à partir des données documentées,À VALIDER
PROD-0684,Pomme Menthe,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0684,Pomme Menthe,NOUVEAUTE,Calculé à partir des données documentées,À VALIDER
PROD-0684,Pomme Menthe,PRODUIT_FRAGILE,Calculé à partir des données documentées,À VALIDER
PROD-0685,Pomme Framboise,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0685,Pomme Framboise,NOUVEAUTE,Calculé à partir des données documentées,À VALIDER
PROD-0685,Pomme Framboise,PRODUIT_FRAGILE,Calculé à partir des données documentées,À VALIDER
PROD-0686,Pomme Myrtille,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0686,Pomme Myrtille,NOUVEAUTE,Calculé à partir des données documentées,À VALIDER
PROD-0686,Pomme Myrtille,PRODUIT_FRAGILE,Calculé à partir des données documentées,À VALIDER
PROD-0687,Cidre de glace,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0687,Cidre de glace,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0688,Cidre de glace,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0689,Pommeau de Normandie,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0689,Pommeau de Normandie,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0690,Pommeau de Normandie,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0690,Pommeau de Normandie,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0691,Esprit de Billy,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0691,Esprit de Billy,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0692,CALVADOS - 20 ANS,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0692,CALVADOS - 20 ANS,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0693,CALVADOS - 12 ANS,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0693,CALVADOS - 12 ANS,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0694,CALVADOS - HORS D'ÂGE,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0694,CALVADOS - HORS D'ÂGE,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0695,CALVADOS - HORS D'ÂGE,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0695,CALVADOS - HORS D'ÂGE,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0696,CALVADOS - V.S.O.P.,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0696,CALVADOS - V.S.O.P.,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0697,CALVADOS - FINE,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0697,CALVADOS - FINE,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0698,COFFRET TRIO BOIS,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0698,COFFRET TRIO BOIS,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0699,COFFRET TRIO+VERRE,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0699,COFFRET TRIO+VERRE,NOUVEAUTE,Calculé à partir des données documentées,À VALIDER
PROD-0699,COFFRET TRIO+VERRE,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0700,Le Blanc Marin 75 cl btlle,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0700,Le Blanc Marin 75 cl btlle,PRODUIT_FRAGILE,Calculé à partir des données documentées,À VALIDER
PROD-0700,Le Blanc Marin 75 cl btlle,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0701,Le Rosé Marin 75cl btlle,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0701,Le Rosé Marin 75cl btlle,PRODUIT_FRAGILE,Calculé à partir des données documentées,À VALIDER
PROD-0702,Les Trois Flèches 75 cl btlle,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0702,Les Trois Flèches 75 cl btlle,PRODUIT_FRAGILE,Calculé à partir des données documentées,À VALIDER
PROD-0702,Les Trois Flèches 75 cl btlle,PREMIUM,Calculé à partir des données documentées,À VALIDER
PROD-0703,Les Hougues 75cl btlle,PRODUIT_LOCAL_EMBLEMATIQUE,Calculé à partir des données documentées,À VALIDER
PROD-0703,Les Hougues 75cl btlle,PRODUIT_FRAGILE,Calculé à partir des données documentées,À VALIDER
PROD-0703,Les Hougues 75cl btlle,PREMIUM,Calculé à partir des données documentées,À VALIDER
